,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
25,0.43932061195373534,0.004018592834472656,0.3563218390804598,0.4240805205298127,0.1,"(25,)",35,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 35}",39,0.37142857142857144,0.4088729016786571,0.3523809523809524,0.42206235011990406,0.38095238095238093,0.42805755395683454,0.30917874396135264,0.42891278375149344,0.3671497584541063,0.4324970131421744,0.09677107224024838,0.0008322015090058574,0.025198572336808084,0.008310831408982512
26,0.5209842681884765,0.004898166656494141,0.35823754789272033,0.43055620020112945,0.1,"(25,)",40,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 40}",31,0.38571428571428573,0.4244604316546763,0.35714285714285715,0.4364508393285372,0.32857142857142857,0.4316546762589928,0.38164251207729466,0.4265232974910394,0.33816425120772947,0.4336917562724014,0.07792974634938181,0.0008470695931513776,0.02275163938284954,0.004454387284669689
27,0.11498441696166992,0.0011021614074707032,0.38122605363984674,0.38122620183423156,0.1,"(25, 25)",2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 2}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.01456201265124748,0.00023452393014570906,0.00033759931841486414,8.42161451151526e-05
28,0.3265374660491943,0.0012847423553466798,0.38122605363984674,0.3814660099877088,0.1,"(25, 25)",5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 5}",1,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.022602285720508375,7.099504810506737e-05,0.00033759931841486414,0.0005197149514884383
29,0.5803740501403809,0.001863384246826172,0.367816091954023,0.3879365324944346,0.1,"(25, 25)",10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 10}",22,0.3619047619047619,0.3908872901678657,0.37142857142857144,0.38848920863309355,0.34285714285714286,0.3920863309352518,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3870967741935484,0.05226638499741283,0.00012285897921420806,0.014517869810801633,0.0038304535021259065
30,0.6058714389801025,0.0023769855499267576,0.3735632183908046,0.3977574929303869,0.1,"(25, 25)",15,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 15}",18,0.4,0.40167865707434053,0.34285714285714286,0.39688249400479614,0.36666666666666664,0.4064748201438849,0.37681159420289856,0.3906810035842294,0.38164251207729466,0.3930704898446834,0.08252971337123119,0.00010544942990975824,0.018837255429419966,0.005730229393357307
31,0.6562746524810791,0.0030443668365478516,0.35919540229885055,0.40470505316177163,0.1,"(25, 25)",20,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 20}",26,0.3380952380952381,0.3920863309352518,0.3952380952380952,0.41127098321342925,0.30952380952380953,0.42685851318944845,0.3719806763285024,0.3942652329749104,0.38164251207729466,0.39904420549581837,0.08895639634088659,9.960659147532845e-05,0.03129647651791227,0.012916303039974904
32,0.6774879932403565,0.0034502506256103515,0.35727969348659006,0.4113973337459065,0.1,"(25, 25)",25,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 25}",35,0.36666666666666664,0.4052757793764988,0.3619047619047619,0.41606714628297364,0.30952380952380953,0.41127098321342925,0.37681159420289856,0.4050179211469534,0.3719806763285024,0.41935483870967744,0.05369680179971153,0.0001083630251134855,0.024479908326070613,0.0057151610973294915
33,0.7269010543823242,0.003797578811645508,0.34099616858237547,0.4204928530294044,0.1,"(25, 25)",30,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 30}",43,0.37142857142857144,0.4136690647482014,0.37142857142857144,0.420863309352518,0.24285714285714285,0.4196642685851319,0.3671497584541063,0.4217443249701314,0.3526570048309179,0.4265232974910394,0.05880106357221772,0.00023453081357719438,0.04972412791542031,0.004130867197056802
34,0.7082997798919678,0.004049444198608398,0.3563218390804598,0.4240805205298127,0.1,"(25, 25)",35,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 35}",39,0.37142857142857144,0.4088729016786571,0.3523809523809524,0.42206235011990406,0.38095238095238093,0.42805755395683454,0.30917874396135264,0.42891278375149344,0.3671497584541063,0.4324970131421744,0.08132805511947336,0.00018094236745728643,0.025198572336808084,0.008310831408982512
35,0.9344172000885009,0.004227590560913086,0.35823754789272033,0.43055620020112945,0.1,"(25, 25)",40,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'gmm__n_components': 40}",31,0.38571428571428573,0.4244604316546763,0.35714285714285715,0.4364508393285372,0.32857142857142857,0.4316546762589928,0.38164251207729466,0.4265232974910394,0.33816425120772947,0.4336917562724014,0.20621060191110333,0.0007359258429616122,0.02275163938284954,0.004454387284669689
36,0.08281216621398926,0.00195927619934082,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",2,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 2}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.016375945854764432,0.0007799249692938924,0.00033759931841486414,8.42161451151526e-05
37,0.1407536506652832,0.0019835948944091795,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",5,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 5}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.025272034779888698,0.00023524737882423772,0.00033759931841486414,8.42161451151526e-05
38,0.3003105640411377,0.0024943828582763674,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",10,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 10}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.13790180319024442,0.0008517466335468108,0.00033759931841486414,8.42161451151526e-05
39,0.2799708366394043,0.0030115604400634765,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",15,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 15}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.0648554310101334,0.0006762572024440365,0.00033759931841486414,8.42161451151526e-05
40,0.2521056175231934,0.003472137451171875,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",20,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 20}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.10889058674069572,0.0004371918976233925,0.00033759931841486414,8.42161451151526e-05
41,0.17536501884460448,0.003917789459228516,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",25,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 25}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.01897458588144123,0.00041002973537323443,0.00033759931841486414,8.42161451151526e-05
42,0.1774756908416748,0.00404515266418457,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",30,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 30}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.028198745064549464,0.000342695225638041,0.00033759931841486414,8.42161451151526e-05
43,0.2029395580291748,0.004584217071533203,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",35,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 35}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.03064506079862507,0.0004700035764526687,0.00033759931841486414,8.42161451151526e-05
44,0.2276536464691162,0.0062197685241699215,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",40,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'gmm__n_components': 40}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.04319704196847054,0.0012844917776988196,0.00033759931841486414,8.42161451151526e-05
