,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
32,4.122888612747192,0.0008272171020507812,0.46264367816091956,0.7969203132117961,0.1,"(25, 25)",25,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 25}",23,0.5190476190476191,0.7362110311750599,0.45714285714285713,0.7673860911270983,0.3619047619047619,0.8669064748201439,0.5314009661835749,0.8685782556750299,0.4444444444444444,0.7455197132616488,0.25083598220665776,3.4414827915257374e-05,0.060748565440582644,0.05870746529962474
33,4.194232940673828,0.0009099960327148438,0.4731800766283525,0.8165759865226099,0.1,"(25, 25)",30,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 30}",15,0.5,0.6486810551558753,0.5047619047619047,0.86810551558753,0.319047619047619,0.9400479616306955,0.5700483091787439,0.8100358422939068,0.47342995169082125,0.8160095579450418,0.23195853213497952,0.00010199594742785853,0.083573391447201,0.0960545920914252
34,4.294220781326294,0.0008562088012695312,0.47509578544061304,0.7551060227087147,0.1,"(25, 25)",35,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 35}",14,0.5,0.6438848920863309,0.49523809523809526,0.7925659472422062,0.36666666666666664,0.9364508393285371,0.5169082125603864,0.6893667861409797,0.4975845410628019,0.7132616487455197,0.1929035448994876,1.876728318666781e-05,0.05493789713093925,0.10269559602508142
35,4.391500329971313,0.0010918140411376952,0.4885057471264368,0.775302338774142,0.1,"(25, 25)",40,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 40}",7,0.5714285714285714,0.7553956834532374,0.4523809523809524,0.7086330935251799,0.3619047619047619,0.749400479616307,0.5748792270531401,0.9044205495818399,0.4830917874396135,0.7586618876941458,0.18118650440934772,0.00020742770444106293,0.07971607111160531,0.06702296094666477
36,0.12528519630432128,0.0018524169921875,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",2,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 2}",37,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.007392238140619729,0.0003460167976034432,0.00033759931841486414,8.42161451151526e-05
37,2.699407434463501,0.001739358901977539,0.3620689655172414,0.4891398708989797,0.1,"(100, 25, 100)",5,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 5}",40,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.2857142857142857,0.920863309352518,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,5.056069136341921,0.0005080154381601306,0.03831566356790476,0.21586173291678115
38,7.491332387924194,0.0015101909637451171,0.3793103448275862,0.6509596623776247,0.1,"(100, 25, 100)",10,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 10}",38,0.38095238095238093,0.381294964028777,0.3380952380952381,0.7553956834532374,0.34285714285714286,0.9520383693045563,0.38164251207729466,0.3811230585424134,0.45410628019323673,0.7849462365591398,5.928890550668064,9.134965466775942e-05,0.04147102237182288,0.23023401774225
39,12.207986164093018,0.0016151905059814454,0.42624521072796934,0.844120402602649,0.1,"(100, 25, 100)",15,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 15}",30,0.5380952380952381,0.8201438848920863,0.3952380952380952,0.8609112709832134,0.3,0.8669064748201439,0.4975845410628019,0.8602150537634409,0.40096618357487923,0.8124253285543608,0.6598005806063005,0.00023622195180483037,0.08397343815673532,0.02297662840589676
40,12.392345571517945,0.001498270034790039,0.4454022988505747,0.8766174157448235,0.1,"(100, 25, 100)",20,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 20}",25,0.5095238095238095,0.7769784172661871,0.4,0.8585131894484412,0.34285714285714286,0.9124700239808153,0.5024154589371981,0.8446833930704899,0.47342995169082125,0.9904420549581839,0.7449977124428553,0.00017116198484120573,0.0644757515857078,0.071437991070797
41,10.227583408355713,0.0014675617218017577,0.42528735632183906,0.7561787129436237,0.1,"(100, 25, 100)",25,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 25}",31,0.4714285714285714,0.8009592326139089,0.4714285714285714,0.8249400479616307,0.36666666666666664,0.9100719424460432,0.38164251207729466,0.3811230585424134,0.43478260869565216,0.8637992831541219,5.034799317080187,0.00028450862163922,0.04408279290467795,0.19113632478042294
42,10.703704977035523,0.0015874385833740234,0.42528735632183906,0.7779677333402095,0.1,"(100, 25, 100)",30,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 30}",31,0.5380952380952381,0.8345323741007195,0.42857142857142855,0.86810551558753,0.3523809523809524,0.89568345323741,0.38164251207729466,0.3811230585424134,0.4251207729468599,0.910394265232975,5.272480540916601,0.00025039024747089265,0.06331503984829163,0.20010189971525072
43,13.120139598846436,0.0018502235412597655,0.4454022988505747,0.9073678691455438,0.1,"(100, 25, 100)",35,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 35}",25,0.5285714285714286,0.9760191846522782,0.45714285714285713,0.9064748201438849,0.3238095238095238,0.89568345323741,0.48792270531400966,0.8912783751493429,0.42995169082125606,0.8673835125448028,0.7544812853953182,0.00040710949711496904,0.0692738418401565,0.036627713066113766
44,13.534038209915161,0.0016649723052978515,0.46455938697318006,0.9012729601265225,0.1,"(100, 25, 100)",40,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'km__n_clusters': 40}",21,0.49523809523809526,0.8561151079136691,0.47619047619047616,0.841726618705036,0.38095238095238093,0.9112709832134293,0.5603864734299517,0.983273596176822,0.4106280193236715,0.9139784946236559,0.48853686261292123,0.0001944069012078198,0.06340369562692284,0.05014078934025669
