,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
21,2.7822635650634764,0.0008359909057617188,0.4722222222222222,0.7001736245412272,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",26,0.5047619047619047,0.6894484412470024,0.3952380952380952,0.6474820143884892,0.4238095238095238,0.7386091127098321,0.5314009661835749,0.7108721624850657,0.5072463768115942,0.7144563918757467,0.14621546084028275,0.00021261872128872957,0.053048735259844444,0.030617570918704762
22,3.077257442474365,0.0009057998657226562,0.5019157088122606,0.749556054081466,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",22,0.5571428571428572,0.7661870503597122,0.4095238095238095,0.802158273381295,0.4095238095238095,0.7290167865707434,0.5893719806763285,0.7658303464755077,0.5458937198067633,0.6845878136200717,0.35339293427554563,0.0003354098602185228,0.0771210304644945,0.03987773785943149
23,2.702532196044922,0.0008043766021728516,0.5440613026819924,0.745475877362626,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",10,0.6333333333333333,0.7673860911270983,0.5428571428571428,0.7482014388489209,0.44761904761904764,0.7565947242206235,0.5362318840579711,0.7240143369175627,0.5603864734299517,0.7311827956989247,0.07726220052863891,0.00013190701757334494,0.05949168637124569,0.015975010546427616
24,3.4847563743591308,0.0009768009185791016,0.5469348659003831,0.7336771443060606,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",9,0.5523809523809524,0.7122302158273381,0.44285714285714284,0.6235011990407674,0.49523809523809526,0.8105515587529976,0.6376811594202898,0.7933094384707288,0.6086956521739131,0.7287933094384708,0.7798255242959139,0.00021293552918564757,0.07149487197897775,0.06646540092888503
25,3.0851583957672117,0.0007333755493164062,0.5325670498084292,0.7098596391703842,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",13,0.5476190476190477,0.7158273381294964,0.5047619047619047,0.7601918465227818,0.4714285714285714,0.7781774580335732,0.5893719806763285,0.6606929510155317,0.5507246376811594,0.6344086021505376,0.24718482043470758,2.4014325995677444e-05,0.040720188035637504,0.055401247483322265
26,3.0251399517059325,0.0009246349334716796,0.5517241379310345,0.8008311630265681,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",6,0.6,0.7937649880095923,0.5238095238095238,0.7853717026378897,0.49047619047619045,0.9136690647482014,0.6135265700483091,0.7741935483870968,0.5314009661835749,0.7371565113500598,0.16685674696314046,0.00023345094085511965,0.04710968356487079,0.059641162949134845
27,4.14853343963623,0.0008432388305664063,0.38122605363984674,0.4073360666305665,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",39,0.4142857142857143,0.4148681055155875,0.35714285714285715,0.407673860911271,0.36666666666666664,0.41127098321342925,0.391304347826087,0.4062126642771804,0.37681159420289856,0.3966547192353644,0.29328065538908105,0.00016305281902797018,0.02007867511640074,0.006126703816575727
28,3.87133903503418,0.000872039794921875,0.38409961685823757,0.4559414833724418,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",38,0.3904761904761905,0.44244604316546765,0.3952380952380952,0.4448441247002398,0.35714285714285715,0.4844124700239808,0.42028985507246375,0.44802867383512546,0.357487922705314,0.45997610513739545,0.17322316974684232,0.00027494004643555694,0.02407087875206643,0.015458111685142563
29,4.329455232620239,0.0009334087371826172,0.4492337164750958,0.6338610831764696,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",28,0.47619047619047616,0.5959232613908872,0.5190476190476191,0.7709832134292566,0.3333333333333333,0.5359712230215827,0.5603864734299517,0.7132616487455197,0.357487922705314,0.5531660692951016,0.19861763761831144,0.0001712012747657574,0.08914717049626196,0.09234751401747573
30,4.171399211883545,0.0011283397674560548,0.5296934865900383,0.7940323010408877,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",15,0.580952380952381,0.8045563549160671,0.41904761904761906,0.7853717026378897,0.4523809523809524,0.7517985611510791,0.6521739130434783,0.8028673835125448,0.5458937198067633,0.8255675029868578,0.20307638016354113,0.00021174735614425304,0.0849698050003357,0.024665676977532146
