,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
40,0.32926764488220217,0.0037346363067626955,0.22509578544061304,0.22509648195422155,0.1,"(100, 25, 100)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",130,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22705314009661837,0.22461170848267623,0.22705314009661837,0.22461170848267623,0.1273905458360305,0.0008291409045285514,0.0015867167965498725,0.0003958158820412308
41,0.3495342254638672,0.003891134262084961,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.08767443131075438,0.0008928399670144224,0.00033759931841486414,8.42161451151526e-05
42,0.26203083992004395,0.004157733917236328,0.38122605363984674,0.376686177939369,0.1,"(100, 25, 100)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.35842293906810035,0.07292564809021719,0.0003627052808936026,0.00033759931841486414,0.009131862145350769
43,0.1784684181213379,0.004372358322143555,0.36398467432950193,0.36995521862080233,0.1,"(100, 25, 100)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",69,0.38095238095238093,0.381294964028777,0.29523809523809524,0.3249400479616307,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.040470953199624016,0.00030011560254634333,0.03449809145901894,0.022507716624922992
44,0.1567518711090088,0.005094194412231445,0.22988505747126436,0.22946116225299332,0.1,"(100, 25, 100)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",125,0.38095238095238093,0.381294964028777,0.19047619047619047,0.19184652278177458,0.19047619047619047,0.19184652278177458,0.1932367149758454,0.1911589008363202,0.1932367149758454,0.1911589008363202,0.046885957539384265,0.00025703285914090125,0.07581491578324287,0.07591752370309485
45,0.06498360633850098,0.0009944438934326172,0.38122605363984674,0.38122620183423156,0.01,"(50, 50)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02340452371965514,3.411269167847822e-05,0.00033759931841486414,8.42161451151526e-05
46,0.07701001167297364,0.0013396263122558594,0.13218390804597702,0.1321832856295609,0.01,"(50, 50)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.014659052883586142,0.00012736332099649335,0.0014179171373424405,0.0003537078094836545
47,0.1490492343902588,0.0019845962524414062,0.38122605363984674,0.38122620183423156,0.01,"(50, 50)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.03024507867814831,0.0004017652590986723,0.00033759931841486414,8.42161451151526e-05
48,0.2955001354217529,0.002569580078125,0.3170498084291188,0.317553269212587,0.01,"(50, 50)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",98,0.38095238095238093,0.37170263788968827,0.21428571428571427,0.23381294964028776,0.38095238095238093,0.381294964028777,0.22705314009661837,0.21983273596176822,0.38164251207729466,0.3811230585424134,0.07056187455149228,0.00032189982191442606,0.07874134109086808,0.07429403696462136
49,0.354937744140625,0.003035449981689453,0.33620689655172414,0.34036426772560446,0.01,"(50, 50)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",83,0.34285714285714286,0.37889688249400477,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3715651135005974,0.1932367149758454,0.18876941457586618,0.14753770947733377,0.00034332330359308956,0.07263975565164314,0.0758813527543897
50,0.29938364028930664,0.0037874221801757813,0.3611111111111111,0.37476599365668756,0.01,"(50, 50)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",75,0.38571428571428573,0.3824940047961631,0.37142857142857144,0.36810551558752996,0.3380952380952381,0.381294964028777,0.37681159420289856,0.37753882915173237,0.3333333333333333,0.3643966547192354,0.11411912467929977,0.00028254859367327816,0.021250717319081153,0.007237725956176441
51,0.23668885231018066,0.0038703441619873046,0.38122605363984674,0.38122620183423156,0.01,"(50, 50)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.082028812154454,0.00010719386283684627,0.00033759931841486414,8.42161451151526e-05
52,0.23534035682678223,0.005177211761474609,0.39080459770114945,0.38290313985370844,0.01,"(50, 50)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",1,0.42857142857142855,0.3824940047961631,0.38095238095238093,0.381294964028777,0.38095238095238093,0.38609112709832133,0.38164251207729466,0.37873357228195936,0.38164251207729466,0.3859020310633214,0.06622899435940682,0.0008055173206758528,0.01895372894581072,0.0028034095624255954
53,0.17498741149902344,0.007330179214477539,0.38122605363984674,0.38122620183423156,0.01,"(50, 50)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.0716571529274092,0.002786939283514076,0.00033759931841486414,8.42161451151526e-05
54,0.05556092262268066,0.0009674072265625,0.23180076628352492,0.24473926235355803,0.01,"(50,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",121,0.2523809523809524,0.2637889688249401,0.23333333333333334,0.2422062350119904,0.21904761904761905,0.23860911270983212,0.24154589371980675,0.24253285543608125,0.21256038647342995,0.23655913978494625,0.024388875396840953,8.920661093508215e-05,0.014512530453220953,0.009784364215792646
55,0.06810760498046875,0.002003192901611328,0.3726053639846743,0.37715032275255067,0.01,"(50,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",61,0.3619047619047619,0.3800959232613909,0.35714285714285715,0.37170263788968827,0.38095238095238093,0.37290167865707435,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.37992831541218636,0.005321390740864708,0.0007758784721656429,0.010840933887298034,0.003997616345919449
56,0.14017233848571778,0.0017668247222900391,0.35823754789272033,0.36012050574594084,0.01,"(50,)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",76,0.3380952380952381,0.35251798561151076,0.30952380952380953,0.3069544364508393,0.38095238095238093,0.3752997601918465,0.38164251207729466,0.3847072879330944,0.38164251207729466,0.3811230585424134,0.02354367222046629,7.5316515931855e-05,0.029664051226812215,0.028845991348908945
